"No.","Time","Source","Destination","Protocol","Length","Info"
"7310","8.436239","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1813321 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7311","8.436239","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1814781 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7312","8.436239","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1816241 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7313","8.436239","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1817701 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7314","8.436239","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1819161 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7315","8.436239","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1820621 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7316","8.436239","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1822081 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7317","8.436239","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1823541 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7318","8.436239","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1825001 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7319","8.436239","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1826461 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7320","8.436239","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1827921 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7321","8.436239","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1829381 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7322","8.436239","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1830841 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7323","8.436327","192.168.0.137","160.36.131.221","TCP","54","63590  >  80 [ACK] Seq=521 Ack=1832301 Win=1053952 Len=0"
"7324","8.445587","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1832301 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7325","8.445587","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1833761 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7326","8.445587","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1835221 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7327","8.445587","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1836681 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7328","8.445661","192.168.0.137","160.36.131.221","TCP","54","63590  >  80 [ACK] Seq=521 Ack=1838141 Win=1053952 Len=0"
"7329","8.462756","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1838141 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7330","8.462756","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1839601 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7331","8.462756","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1841061 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7332","8.462756","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1842521 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7333","8.462756","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1843981 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7334","8.462756","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1845441 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7335","8.462756","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1846901 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7336","8.462756","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1848361 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7337","8.462821","192.168.0.137","160.36.131.221","TCP","54","63590  >  80 [ACK] Seq=521 Ack=1849821 Win=1053952 Len=0"
"7338","8.464421","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1849821 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7339","8.464421","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1851281 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7340","8.464421","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1852741 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7341","8.464421","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1854201 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7342","8.464421","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1855661 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7343","8.464421","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1857121 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7344","8.464421","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1858581 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7345","8.464421","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1860041 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7346","8.464421","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1861501 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7347","8.464421","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1862961 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7348","8.464421","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1864421 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7349","8.464421","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1865881 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7350","8.464421","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1867341 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7351","8.464421","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1868801 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7352","8.464421","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1870261 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7353","8.464421","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1871721 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7354","8.464421","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1873181 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7355","8.464421","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1874641 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7356","8.464514","192.168.0.137","160.36.131.221","TCP","54","63590  >  80 [ACK] Seq=521 Ack=1876101 Win=1053952 Len=0"
"7357","8.466238","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1876101 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7358","8.466238","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1877561 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7359","8.466238","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1879021 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7360","8.466238","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1880481 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7361","8.466238","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1881941 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7362","8.466238","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1883401 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7363","8.466238","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1884861 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7364","8.466238","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1886321 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7365","8.466238","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1887781 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7366","8.466238","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1889241 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7367","8.466238","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1890701 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7368","8.466238","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1892161 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7369","8.466238","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1893621 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7370","8.466238","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1895081 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7371","8.466238","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1896541 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7372","8.466238","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1898001 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7373","8.466238","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1899461 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7374","8.466238","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1900921 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7375","8.466238","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1902381 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7376","8.466238","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1903841 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7377","8.466238","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1905301 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7378","8.466238","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1906761 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7379","8.466361","192.168.0.137","160.36.131.221","TCP","54","63590  >  80 [ACK] Seq=521 Ack=1908221 Win=1053952 Len=0"
"7380","8.472345","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1908221 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7381","8.472345","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1909681 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7382","8.472345","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1911141 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7383","8.472345","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1912601 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7384","8.472345","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1914061 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7385","8.472345","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1915521 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7386","8.472345","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1916981 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7387","8.472345","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1918441 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7388","8.472345","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1919901 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7389","8.472345","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1921361 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7390","8.472345","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1922821 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7391","8.472345","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1924281 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7392","8.472345","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1925741 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7393","8.472345","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1927201 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7394","8.472345","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1928661 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7395","8.472345","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1930121 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7396","8.472345","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1931581 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7397","8.472420","192.168.0.137","160.36.131.221","TCP","54","63590  >  80 [ACK] Seq=521 Ack=1933041 Win=1053952 Len=0"
"7398","8.473721","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1933041 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7399","8.473721","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1934501 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7400","8.473721","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1935961 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7401","8.473721","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1937421 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7402","8.473721","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [PSH, ACK] Seq=1938881 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7403","8.473721","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1940341 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7404","8.473721","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1941801 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7405","8.473721","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1943261 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7406","8.473721","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1944721 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7407","8.473721","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1946181 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7408","8.473721","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1947641 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7409","8.473765","192.168.0.137","160.36.131.221","TCP","54","63590  >  80 [ACK] Seq=521 Ack=1949101 Win=1053952 Len=0"
"7410","8.480023","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1949101 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7411","8.480023","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1950561 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7412","8.480057","192.168.0.137","160.36.131.221","TCP","54","63590  >  80 [ACK] Seq=521 Ack=1952021 Win=1053952 Len=0"
"7413","8.533946","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1952021 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7414","8.533946","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1953481 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7415","8.533946","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1954941 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7416","8.533946","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1956401 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7417","8.533946","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1957861 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7418","8.533946","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1959321 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7419","8.533946","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1960781 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7420","8.533946","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1962241 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7421","8.533946","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1963701 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7422","8.534035","192.168.0.137","160.36.131.221","TCP","54","63590  >  80 [ACK] Seq=521 Ack=1965161 Win=1053952 Len=0"
"7423","8.535496","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1965161 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7424","8.535496","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1966621 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7425","8.535496","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1968081 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7426","8.535496","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1969541 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7427","8.535496","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1971001 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7428","8.535496","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1972461 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7429","8.535496","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1973921 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7430","8.535496","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1975381 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7431","8.535496","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1976841 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7432","8.535496","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1978301 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7433","8.535496","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1979761 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7434","8.535496","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1981221 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"7435","8.535496","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=1982681 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
